BusID,RouteID,Q,year,RouteDirection,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),AverageTripDuration,OperatingCostPerPassenger
6260,10974,2,2024,1,0,4,0.5,76,19,95.03,30.01
6261,10974,2,2024,2,0,4,0.2,81.1,20.3,113.76,33.67
6262,10975,2,2024,1,0,8,9.7,125.8,15.7,72.71,27.74
6263,10975,2,2024,2,0,8,0.2,74.8,9.4,76.29,48.96
6264,10976,2,2024,2,0,6,0.1,58.3,9.7,120.16,74.2
6265,10977,2,2024,1,0,4,0.4,44.1,11,125.38,68.23
6266,10977,2,2024,2,0,4,0.7,45.6,11.4,92.54,48.71
6267,10980,2,2024,1,6,43,94.1,532.1,12.4,223.14,108.19
6268,10980,2,2024,2,6,41,77.1,429.4,10.5,213.76,122.46
6269,10981,2,2024,1,7,53,107.5,681.6,12.9,179.59,83.79
6270,10981,2,2024,2,8,68,98.9,659.8,9.7,182.52,112.86
6271,10982,2,2024,1,5,34,91.2,525.8,15.5,229.97,89.22
6272,10982,2,2024,2,5,33,83.4,484.3,14.7,228.71,93.51
6273,10984,2,2024,1,5,34,60,331.7,9.8,196.57,120.89
6274,10984,2,2024,2,5,28,51.9,329.1,11.8,218.46,111.52
6275,10985,2,2024,1,1,10,6.8,81,8.1,211.77,156.87
6276,10985,2,2024,2,1,11,8.9,56.8,5.2,207.78,241.43
6277,10987,2,2024,1,2,16,15.8,115.5,7.2,214.87,178.59
6278,10987,2,2024,2,2,15,11.2,75.5,5,215.08,256.39
6279,10988,2,2024,1,0,3,1,31,10.3,420.19,243.98
6280,10988,2,2024,2,0,3,3.9,43.3,14.4,440.76,183.23
6281,10991,2,2024,1,0,2,0,10.9,5.4,437.41,481.55
6282,10991,2,2024,2,0,1,0,18.7,18.7,458.42,147.09
6283,10993,2,2024,1,2,15,31.5,212,14.1,397.55,168.77
6284,10993,2,2024,2,2,15,29.7,194.3,13,382.08,176.98
6285,10996,2,2024,2,5,33,72.6,575.6,17.4,128.26,44.12
6286,10996,2,2024,3,4,36,76.7,563.4,15.6,134.05,51.39
6287,10997,2,2024,2,1,6,5.3,63.5,10.6,125.52,71.16
6288,10997,2,2024,3,2,14,12.2,106.9,7.6,126.37,99.3
6289,10998,2,2024,1,12,73,261.8,1492.7,20.4,140.79,41.31
6290,10998,2,2024,2,11,59,320.1,1658.1,28.1,143.32,30.6
6291,10999,2,2024,2,1,9,7.7,80.6,9,140.27,93.98
6292,10999,2,2024,3,1,11,22.7,184.1,16.7,139.26,49.92
6293,11003,2,2024,1,80,443,4402.4,24267.1,54.8,67.96,7.44
6294,11003,2,2024,2,81,448,4701.5,26068.4,58.2,70.8,7.3
6295,11005,2,2024,3,30,167,16.2,83.8,0.5,27.66,330.73
6296,11008,2,2024,2,2,10,7.7,38.5,3.8,22.02,34.32
6297,11009,2,2024,3,51,288,681.6,3785.8,13.1,20.77,9.48
6298,11011,2,2024,1,79,432,2785.5,15143.9,35.1,49.25,8.43
6299,11011,2,2024,2,80,437,2758.3,14918.3,34.1,40.59,7.13
6300,11012,2,2024,1,29,165,758.5,4265.5,25.9,44.55,10.34
6301,11012,2,2024,2,31,175,969.7,5375.1,30.7,52.34,10.22
6302,11013,2,2024,1,0,2,0,35.3,17.6,25.14,8.55
6303,11013,2,2024,3,30,161,657.1,3560.5,22.1,36.35,9.86
6304,11026,2,2024,1,11,61,90.6,488.4,8,82.55,61.86
6305,11026,2,2024,2,11,61,76,409.6,6.7,82.42,73.65
6306,11028,2,2024,2,1,5,9.7,48.5,9.7,49.78,30.79
6307,11030,2,2024,1,9,48,4.3,22.3,0.5,35.75,461.7
6308,11030,2,2024,2,9,48,5.6,28.9,0.6,39.18,390.44
6309,11032,2,2024,1,8,42,4.1,20.5,0.5,34.96,429.75
6310,11032,2,2024,2,9,47,9.6,48.5,1,43.23,251.36
6311,11044,2,2024,1,1,6,6.6,34.5,5.8,21.11,22.03
6312,11044,2,2024,2,1,6,4.4,23.3,3.9,19.04,29.42
6313,11047,2,2024,1,1,6,15.6,79.8,13.3,27.12,12.23
6314,11047,2,2024,2,1,6,7.4,37.3,6.2,23.45,22.63
6315,11056,2,2024,1,13,72,118.7,640.9,8.9,56.92,38.37
6316,11056,2,2024,2,13,72,156.6,855.9,11.9,70.2,35.43
6317,11061,2,2024,1,12,64,24.5,135,2.1,52.73,149.99
6318,11061,2,2024,2,17,91,43.1,230.7,2.5,47.25,111.83
6319,11062,2,2024,2,1,6,2.7,14.8,2.5,25.84,62.85
6320,11064,2,2024,1,11,65,21,118.4,1.8,50.02,164.76
6321,11064,2,2024,2,11,65,19.9,113.1,1.7,48.73,168.03
6322,11068,2,2024,1,30,163,103.3,541.5,3.3,55.22,99.73
6323,11068,2,2024,2,31,167,125.2,662.6,4,70.98,107.34
6324,11070,2,2024,1,1,6,10.7,57.3,9.5,18.38,11.55
6325,11077,2,2024,1,4,25,27.1,156.6,6.3,21.49,20.58
6326,11077,2,2024,2,3,17,55.1,286.3,16.8,36.86,13.13
6327,11078,2,2024,3,2,8,3.8,19,2.4,56.71,143.27
6328,11080,2,2024,1,2,13,22.9,133,10.2,50,29.32
6329,11080,2,2024,2,1,6,13.2,74.3,12.4,35.78,17.34
6330,11081,2,2024,1,1,6,42.5,260.8,43.5,22.54,3.11
6331,11081,2,2024,2,3,17,57.1,326,19.2,16.25,5.08
6332,11085,2,2024,1,3,16,44.7,228.5,14.3,22.32,9.38
6333,11087,2,2024,2,1,6,13.3,74.3,12.4,15.57,7.54
6334,11088,2,2024,2,1,6,59.1,353.3,58.9,38.6,3.93
6335,11090,2,2024,1,2,11,10.8,62.5,5.7,34.52,36.45
6336,11090,2,2024,2,1,6,5.2,28.3,4.7,12.56,15.98
6337,11092,2,2024,1,4,24,57.9,316.8,13.2,16.8,7.64
6338,11092,2,2024,2,3,18,71.4,388.5,21.6,8.01,2.23
6339,11093,2,2024,1,2,14,40.4,222,15.9,27.85,10.54
6340,11093,2,2024,2,1,7,11.7,65.3,9.3,19.85,12.77
6341,11094,2,2024,1,1,7,10.2,70.3,10,18.99,11.35
6342,11094,2,2024,2,1,6,32.3,186.5,31.1,11.88,2.29
6343,11095,2,2024,1,1,6,7.1,37,6.2,16.77,16.32
6344,11095,2,2024,2,2,12,36.6,206.5,17.2,24.81,8.65
6345,11096,2,2024,1,3,19,24,134.4,7.1,45.81,38.86
6346,11096,2,2024,2,1,6,11.7,62.8,10.5,32.89,18.85
6347,11103,2,2024,1,0,13,19.2,294,22.6,56.7,15.04
6348,11103,2,2024,2,0,2,1.6,19.8,9.9,51.46,31.19
6349,11115,2,2024,1,0,6,3.3,54,9,76.93,51.29
6350,11115,2,2024,2,0,12,11.7,306.3,25.5,79.77,18.75
6351,11118,2,2024,1,10,52,94.5,489.3,9.4,34.86,22.23
6352,11118,2,2024,2,10,53,99.4,524,9.9,37.66,22.85
6353,11119,2,2024,1,12,60,253,1265,21.1,50.53,14.38
6354,11119,2,2024,2,11,55,136.6,683,12.4,58.57,28.3
6355,11123,2,2024,1,3,15,54.6,273,18.2,65.53,21.6
6356,11123,2,2024,2,4,20,82.1,410.5,20.5,61.08,17.86
6357,11126,2,2024,1,67,373,2642,14572,39.1,87.95,13.51
6358,11126,2,2024,2,70,390,2616.5,14299.2,36.7,87.24,14.28
6359,11128,2,2024,1,35,201,710.7,4020.7,20,59.28,17.78
6360,11128,2,2024,2,34,196,761.6,4337.6,22.1,57.82,15.68
6361,11130,2,2024,1,11,74,252.7,1275.8,17.2,75,26.1
6362,11130,2,2024,2,9,51,182.5,935.3,18.3,72.7,23.79
6363,11131,2,2024,1,22,126,396,2128.9,16.9,51.22,18.19
6364,11131,2,2024,2,23,128,280.3,1493.8,11.7,44.2,22.72
6365,11132,2,2024,1,31,165,631.5,3353.2,20.3,49.4,14.58
6366,11132,2,2024,2,25,142,452.7,2461.9,17.3,42.81,14.82
6367,11133,2,2024,1,41,232,672.5,3732.2,16.1,52.7,19.66
6368,11133,2,2024,2,38,224,658,3703.2,16.5,46.29,16.8
6369,11135,2,2024,1,7,37,177.9,906.3,24.5,51.26,12.56
6370,11135,2,2024,2,10,53,224.5,1151.8,21.7,44.42,12.26
6371,11136,2,2024,1,70,407,3345.7,18771.1,46.1,67.83,8.82
6372,11136,2,2024,2,70,407,2763.6,15554.6,38.2,76.23,11.97
6373,11138,2,2024,1,7,36,66.9,340.1,9.4,44.44,28.22
6374,11138,2,2024,2,6,31,60.3,304.5,9.8,48.25,29.47
6375,11140,2,2024,1,35,191,894.8,4791.6,25.1,66.4,15.88
6376,11140,2,2024,2,34,189,883.8,4797.4,25.4,61.22,14.47
6377,11142,2,2024,1,46,263,768.3,4206.7,16,46.65,17.5
6378,11142,2,2024,2,38,228,448.2,2590.6,11.4,43.39,22.91
6379,11143,2,2024,1,42,247,852.1,4754.9,19.3,43.57,13.58
6380,11143,2,2024,2,47,274,884.3,4972.1,18.1,47.05,15.56
6381,11145,2,2024,1,29,171,612.7,3650,21.3,52.34,14.71
6382,11145,2,2024,2,24,138,541.6,3129.6,22.7,49.88,13.2
6383,11151,2,2024,1,3,15,8.2,41,2.7,28.83,63.29
6384,11151,2,2024,2,3,15,14.2,71,4.7,14.06,17.82
6385,11152,2,2024,1,5,25,34.1,170.5,6.8,42.66,37.53
6386,11152,2,2024,2,7,35,55.6,278,7.9,29.14,22.01
6387,11153,2,2024,1,4,20,41.9,209.5,10.5,43.07,24.67
6388,11153,2,2024,2,3,15,51.2,256,17.1,40,14.06
6389,11155,2,2024,1,32,181,610.5,3311.2,18.3,51.05,16.74
6390,11155,2,2024,2,37,215,713.1,3975.1,18.5,49.86,16.18
6391,11156,2,2024,1,16,85,173.2,922.3,10.9,41.55,22.98
6392,11156,2,2024,2,9,47,98,502.8,10.7,34.32,19.25
6393,11157,2,2024,1,33,185,457.9,2460.7,13.3,37.58,16.95
6394,11157,2,2024,2,28,163,365.3,2077.5,12.7,27.67,13.03
6395,11158,2,2024,1,22,116,204.1,1086.8,9.4,35.48,22.72
6396,11158,2,2024,2,21,110,233.1,1197.6,10.9,24.4,13.45
6397,11159,2,2024,1,3,15,61.7,308.5,20.6,53.38,15.57
6398,11160,2,2024,1,51,293,2619.6,14459.7,49.4,85.41,10.38
6399,11160,2,2024,2,52,301,2602.3,14404.9,47.9,74.94,9.4
6400,11164,2,2024,1,88,482,5728.4,30794.7,63.9,88.48,8.31
6401,11164,2,2024,2,80,438,5031.7,26931.1,61.5,99.2,9.68
6402,11165,2,2024,1,19,105,83.1,481.6,4.6,65.21,85.3
6403,11165,2,2024,2,22,125,116.8,657.2,5.3,64,73.04
6404,11166,2,2024,1,23,121,142.6,748.3,6.2,61.14,59.32
6405,11166,2,2024,2,23,125,156.5,843.1,6.7,66,58.71
6406,11167,2,2024,1,25,143,198.4,1071.6,7.5,61.41,49.17
6407,11167,2,2024,2,28,159,221.9,1213.4,7.6,62.03,48.77
6408,11168,2,2024,1,52,280,755.6,4043,14.4,62.43,25.94
6409,11168,2,2024,2,51,277,694.8,3735.9,13.5,67.75,30.14
6410,11170,2,2024,1,19,105,158.8,860.9,8.2,62.75,45.92
6411,11170,2,2024,2,23,127,171.5,938.4,7.4,61.64,50.05
6412,11172,2,2024,1,4,22,5.4,27.8,1.3,47.03,223.31
6413,11172,2,2024,2,4,22,26.7,139.6,6.3,52.7,49.83
6414,11173,2,2024,1,3,16,11.5,58.3,3.6,75.65,124.57
6415,11173,2,2024,2,3,16,13.4,69,4.3,72.79,101.27
6416,11174,2,2024,1,21,128,457.5,2719.6,21.2,48.49,13.69
6417,11174,2,2024,2,24,148,656.8,3921.9,26.5,53.38,12.09
6418,11176,2,2024,1,3,15,57.5,287.5,19.2,38.57,12.07
6419,11176,2,2024,2,4,20,42.1,210.5,10.5,32.05,18.27
6420,11177,2,2024,1,0,5,0.2,91.9,18.4,114.51,37.38
6421,11177,2,2024,2,0,5,0.3,100,20,119.52,35.86
6422,11178,2,2024,1,7,39,47,250.9,6.4,52.3,48.78
6423,11178,2,2024,2,3,17,42.5,236.3,13.9,54.34,23.46
6424,11179,2,2024,1,23,134,689.9,3822,28.5,60.9,12.81
6425,11179,2,2024,2,26,151,741.8,4044.5,26.8,52.67,11.8
6426,11182,2,2024,1,11,67,99.8,576.3,8.6,94.92,66.21
6427,11182,2,2024,2,11,66,85.8,485.7,7.4,73.86,60.22
6428,11183,2,2024,1,11,61,75.8,401.8,6.6,52.72,48.02
6429,11183,2,2024,2,14,78,96.6,525.6,6.7,49.82,44.36
6430,11184,2,2024,1,8,47,41.4,228.8,4.9,41.55,51.21
6431,11184,2,2024,2,8,48,56,303.4,6.3,42.56,40.4
6432,11185,2,2024,1,48,271,629.6,3446.1,12.7,33.78,15.94
6433,11185,2,2024,2,45,259,549.3,3034.4,11.7,29.13,14.92
6434,11186,2,2024,1,8,48,92.7,544.4,11.3,36.49,19.3
6435,11186,2,2024,2,8,48,102.9,626.9,13.1,34.72,15.95
6436,11188,2,2024,1,20,117,378.2,2009.9,17.2,40.35,14.09
6437,11188,2,2024,2,12,78,199.1,1141.8,14.6,37.1,15.21
6438,11189,2,2024,1,62,360,1655.2,9240.7,25.7,40.9,9.56
6439,11189,2,2024,2,62,362,1530,8556.4,23.6,40.29,10.23
6440,11190,2,2024,1,4,24,37.2,258.1,10.8,89.07,49.69
6441,11190,2,2024,2,4,24,29.2,199.4,8.3,92.39,66.72
6442,11191,2,2024,1,3,21,19.4,166.6,7.9,41.47,31.36
6443,11191,2,2024,2,3,21,20.7,176.1,8.4,48.76,34.89
6444,11194,2,2024,1,3,16,41.6,217.5,13.6,87.13,38.46
6445,11194,2,2024,2,3,16,23.7,124.1,7.8,69.55,53.8
6446,11198,2,2024,1,0,1,0,6.6,6.6,53.63,48.75
6447,11198,2,2024,2,2,11,12.9,91.4,8.3,43.93,31.72
6448,11199,2,2024,2,7,38,99.9,578.3,15.2,99.08,39.06
6449,11200,2,2024,1,1,7,26.1,145,20.7,70.23,20.34
6450,11200,2,2024,2,2,12,31,184.3,15.4,71.44,27.91
6451,11201,2,2024,1,6,32,58.8,307.3,9.6,84.58,52.85
6452,11201,2,2024,2,3,17,27.9,155.3,9.1,79.58,52.27
6453,11202,2,2024,1,13,65,136.6,683,10.5,64,36.54
6454,11202,2,2024,2,14,70,150.7,753.5,10.8,58.37,32.54
6455,11205,2,2024,1,12,60,468.7,2343.5,39.1,70.51,10.83
6456,11205,2,2024,2,15,75,558.6,2796.5,37.3,72.41,11.65
6457,11206,2,2024,3,43,284,1469.5,9648.4,34,58.24,10.29
6458,11207,2,2024,3,51,326,1706.5,10640.5,32.6,64.8,11.91
6459,11209,2,2024,1,0,15,7.2,139,9.3,54.89,35.54
6460,11209,2,2024,2,0,4,1.7,18.3,4.6,55.3,72.52
6461,11210,2,2024,1,26,164,692.8,4109.4,25.1,97.26,23.29
6462,11210,2,2024,2,24,156,613.7,3761.9,24.1,84.9,21.12
6463,11213,2,2024,1,6,30,121.9,609.5,20.3,47.06,13.9
6464,11213,2,2024,2,6,30,120.8,604,20.1,53.17,15.85
6465,11215,2,2024,1,16,92,206.8,1129.3,12.3,42.14,20.6
6466,11215,2,2024,2,17,97,197.8,1070.8,11,43.18,23.47
6467,11216,2,2024,1,19,108,291.2,1613.5,14.9,27.2,10.92
6468,11216,2,2024,2,19,108,204.9,1160.3,10.7,29.94,16.72
6469,11221,2,2024,1,0,10,6.5,73.3,7.3,70.03,57.32
6470,11221,2,2024,2,0,10,2.4,63,6.3,59.2,56.38
6471,11224,2,2024,1,0,3,0,24.8,8.3,53.48,38.82
6472,11224,2,2024,2,0,5,0,32.5,6.5,47.7,44.03
6473,11225,2,2024,1,38,214,675.2,3691.7,17.3,67.38,23.44
6474,11225,2,2024,2,38,213,686.2,3790.4,17.8,64.54,21.76
6475,11228,2,2024,1,18,90,252.5,1262.5,14,80.84,34.58
6476,11228,2,2024,2,19,95,321.7,1608.5,16.9,82.6,29.27
6477,11229,2,2024,1,0,6,1.4,30.8,5.1,58.81,68.74
6478,11229,2,2024,2,0,12,1.2,31,2.6,51.56,119.75
6479,11230,2,2024,1,0,6,2.3,34.3,5.7,76.74,80.54
6480,11230,2,2024,2,0,14,4.3,104.6,7.5,74.43,59.77
6481,11231,2,2024,1,0,6,3.5,49,8.2,72.79,53.48
6482,11231,2,2024,2,0,12,2.3,60,5,63.07,75.68
6483,11232,2,2024,1,40,260,458.9,2801.7,10.8,41.83,23.29
6484,11232,2,2024,2,39,254,544.1,3297.8,13,40.34,18.64
6485,11236,2,2024,1,10,50,72.3,361.5,7.2,49.22,40.85
6486,11236,2,2024,2,10,50,123,615,12.3,52.52,25.62
6487,11238,2,2024,1,4,24,176.5,1036.3,43.2,34.67,4.82
6488,11238,2,2024,2,4,24,158.2,929.6,38.7,34.77,5.39
6489,11240,2,2024,1,22,145,486.3,3150.7,21.7,96.91,26.76
6490,11240,2,2024,2,23,146,510.8,3124.3,21.4,89.17,25
6491,11247,2,2024,1,16,94,39.4,212.9,2.3,28.43,75.31
6492,11247,2,2024,2,15,88,33.4,181.9,2.1,32.1,93.18
6493,11249,2,2024,1,36,192,1071.2,5754.9,30,76.03,15.22
6494,11249,2,2024,2,36,194,1031.2,5588.9,28.8,75.91,15.81
6495,11251,2,2024,1,6,30,196,980,32.7,127.04,23.33
6496,11251,2,2024,2,6,30,194.5,972.5,32.4,110.01,20.36
6497,11252,2,2024,1,16,89,201.9,1119.3,12.6,37.52,17.9
6498,11252,2,2024,2,16,89,240.2,1336.6,15,39.24,15.68
6499,11253,2,2024,1,6,37,43.5,236,6.4,54.12,50.91
6500,11253,2,2024,2,6,37,36.4,205.6,5.6,49.3,53.23
6501,11254,2,2024,1,10,57,156.5,844.7,14.8,101.45,41.07
6502,11254,2,2024,2,11,61,163.5,894.6,14.7,100.33,41.05
6503,11255,2,2024,2,5,35,129.9,780.1,22.3,16.8,4.52
6504,11255,2,2024,3,86,583,2526.4,16088.8,27.6,34.18,7.43
6505,11256,2,2024,3,58,363,1425.1,9152,25.2,28.88,6.87
6506,11258,2,2024,1,10,56,4.3,23.6,0.4,120.63,1000
6507,11258,2,2024,2,9,51,6.2,32,0.6,110.63,1000
6508,11259,2,2024,1,0,2,0.9,5.3,2.6,105.99,239.98
6509,11259,2,2024,2,0,2,0.1,4,2,100.82,302.46
6510,11260,2,2024,1,0,4,0.8,29.8,7.4,83.49,67.24
6511,11260,2,2024,2,0,2,0.3,5.8,2.9,79.21,163.88
6512,11262,2,2024,1,0,2,1.6,16.5,8.2,135.35,98.44
6513,11264,2,2024,1,0,6,1.1,23,3.8,102.78,160.87
6514,11264,2,2024,2,0,6,0.3,6.3,1,87.27,498.69
6515,11265,2,2024,1,9,55,68.1,383.1,7,47.02,40.5
6516,11265,2,2024,2,10,60,62.7,351.9,5.9,46.87,47.95
6517,11266,2,2024,1,52,281,1188.3,6287,22.4,53.88,14.45
6518,11266,2,2024,2,50,270,1031.4,5425.9,20.1,55.7,16.63
6519,11267,2,2024,1,12,60,91.3,456.5,7.6,68.88,54.32
6520,11267,2,2024,2,12,60,106.8,534,8.9,68.34,46.07
6521,11269,2,2024,1,0,6,5.2,93.8,15.6,58.16,22.32
6522,11269,2,2024,2,0,6,0.5,9.3,1.6,53.8,208.26
6523,11270,2,2024,1,22,110,368.9,1844.5,16.8,69.61,24.91
6524,11270,2,2024,2,18,90,389.7,1948.5,21.6,71.23,19.74
6525,11274,2,2024,3,79,519,2874.6,19420,37.4,59.39,9.52
6526,11276,2,2024,1,1,6,4.1,27,4.5,99.79,133.05
6527,11276,2,2024,2,1,6,6,34.5,5.8,95.53,99.68
6528,11277,2,2024,1,61,315,1299.3,6748.4,21.4,84.22,23.59
6529,11277,2,2024,2,62,320,1300.5,6748.8,21.1,86.8,24.69
6530,11278,2,2024,3,24,144,21.6,125.9,0.9,15.67,107.54
6531,11280,2,2024,1,91,523,2647.1,14491.7,27.7,69.76,15.11
6532,11280,2,2024,2,82,469,2227.1,12281.5,26.2,56.61,12.97
6533,11283,2,2024,1,2,19,24.9,237.7,12.5,95.41,45.76
6534,11283,2,2024,2,2,19,27,229.4,12.1,83.08,41.29
6535,11286,2,2024,3,51,311,1165.7,7425,23.9,33.59,8.44
6536,11289,2,2024,1,63,341,2888.8,15471.1,45.4,92.95,12.29
6537,11289,2,2024,2,62,340,2658.2,14300.1,42.1,87.24,12.45
6538,11290,2,2024,1,1,6,5.8,34.3,5.7,121.93,127.97
6539,11290,2,2024,2,2,11,5.8,39.5,3.6,109.86,183.56
6540,11294,2,2024,1,3,18,27.4,157.8,8.8,118.75,81.27
6541,11294,2,2024,2,3,16,30.9,163.5,10.2,117.78,69.16
6542,11295,2,2024,1,2,12,12.4,84,7,91.03,78.03
6543,11295,2,2024,2,2,11,14.5,78.8,7.2,108.92,91.23
6544,11296,2,2024,1,10,60,25.6,142.3,2.4,51.42,130.09
6545,11296,2,2024,2,10,58,26.8,147.2,2.5,50.86,120.24
6546,11299,2,2024,1,7,38,72.9,415.6,10.9,95.23,52.24
6547,11299,2,2024,2,8,41,88.9,457.5,11.2,96.74,52.02
6548,11300,2,2024,1,13,65,122.9,614.5,9.5,47.33,30.04
6549,11300,2,2024,2,12,60,114.2,571,9.5,48.45,30.55
6550,11301,2,2024,1,50,281,2960,16483.9,58.7,128.67,13.16
6551,11301,2,2024,2,42,242,2465.7,14012.2,57.9,124.79,12.93
6552,11302,2,2024,1,2,11,32.4,167,15.2,55.12,21.78
6553,11302,2,2024,2,1,6,6.4,35.8,6,59.78,60.11
6554,11305,2,2024,1,16,84,7.3,37.3,0.4,61.11,825.72
6555,11305,2,2024,2,16,84,7.1,36.3,0.4,65.47,909
6556,11308,2,2024,1,7,38,13.4,74.3,2,68.09,208.94
6557,11308,2,2024,2,7,38,9.1,50.8,1.3,70.62,316.96
6558,11310,2,2024,1,40,237,1237.1,6846.7,28.9,76.56,15.9
6559,11310,2,2024,2,42,241,1203.6,6657.9,27.6,72.41,15.73
6560,11312,2,2024,1,8,49,109.5,647,13.2,59.2,26.9
6561,11312,2,2024,2,38,229,347.3,2162.7,9.4,56.65,35.99
6562,11313,2,2024,1,6,35,8.6,49.1,1.4,64.99,277.96
6563,11313,2,2024,2,6,35,7.1,40.4,1.2,62.25,323.58
6564,11314,2,2024,1,3,15,17,85,5.7,92.49,97.93
6565,11314,2,2024,2,1,5,6.9,34.5,6.9,96.81,84.18
6566,11319,2,2024,1,17,85,99.8,499,5.9,49.33,50.42
6567,11319,2,2024,2,10,50,87.2,436,8.7,51.39,35.36
6568,11320,2,2024,1,61,345,446.4,2677.6,7.8,49.53,38.29
6569,11320,2,2024,2,27,147,257.8,1463.1,10,48.5,29.24
6570,11321,2,2024,1,0,1,0,10,10,55.41,33.25
6571,11321,2,2024,2,0,1,0,29.5,29.5,74.55,15.16
6572,11322,2,2024,1,0,2,0,48.6,24.3,84.59,20.89
6573,11322,2,2024,2,0,2,0,47.8,23.9,85.74,21.52
6574,11323,2,2024,1,18,99,404,2117.9,21.4,71.69,20.11
6575,11323,2,2024,2,18,99,354,1871.4,18.9,67.7,21.49
6576,11324,2,2024,1,3,15,37.7,188.5,12.6,61.86,29.54
6577,11325,2,2024,1,6,32,45.3,230.6,7.2,73.87,61.5
6578,11325,2,2024,2,6,32,48.2,248.3,7.8,74.53,57.63
6579,11326,2,2024,1,3,15,14.7,73.5,4.9,71.05,87
6580,11330,2,2024,1,3,17,75.9,417.5,24.6,100.26,24.49
6581,11330,2,2024,2,3,17,44.9,243.8,14.3,90.49,37.86
6582,11331,2,2024,1,54,334,597.1,3521.3,10.5,71.6,40.75
6583,11331,2,2024,2,56,346,544.2,3162,9.1,70.5,46.29
6584,11334,2,2024,1,4,21,37.1,196.8,9.4,74.72,47.84
6585,11334,2,2024,2,3,15,35,175,11.7,76.98,39.59
6586,11336,2,2024,1,3,15,19.4,97,6.5,51.55,47.83
6587,11336,2,2024,2,2,10,2.3,11.5,1.2,54.47,284.19
6588,11337,2,2024,1,0,3,0,55.8,18.6,60.87,19.64
6589,11337,2,2024,2,0,3,0,66.3,22.1,69.26,18.8
6590,11340,2,2024,1,39,234,1126.4,6446.2,27.5,78.69,17.14
6591,11340,2,2024,2,37,218,1085.3,6193.6,28.4,77.27,16.32
6592,11342,2,2024,1,0,2,0,39,19.5,65.06,20.02
6593,11342,2,2024,2,0,2,0,25.8,12.9,65.87,30.64
6594,11343,2,2024,1,8,40,139.9,699.5,17.5,62.48,21.44
6595,11343,2,2024,2,8,40,97.9,489.5,12.2,62.44,30.61
6596,11344,2,2024,1,15,81,61,329.4,4.1,75.17,110.91
6597,11344,2,2024,2,13,71,54.4,291.4,4.1,68.43,100.04
6598,11347,2,2024,1,0,3,0,62.8,20.9,65.09,18.66
6599,11347,2,2024,2,0,3,0,82,27.3,74.12,16.27
6600,11348,2,2024,1,0,6,0,154.1,25.7,79.28,18.52
6601,11348,2,2024,2,0,9,2.7,157.8,17.5,65.66,22.47
6602,11357,2,2024,1,0,8,6,82.8,10.4,88.01,51.02
6603,11357,2,2024,2,0,8,3.9,80.1,10,73.95,44.31
6604,11358,2,2024,1,13,76,127.5,708,9.3,55.37,35.66
6605,11358,2,2024,2,13,76,179.3,1016.3,13.4,49.11,22.03
6606,11363,2,2024,1,13,76,427.8,2390.6,31.5,95.92,18.3
6607,11363,2,2024,2,13,77,453.2,2656.3,34.5,96.79,16.83
6608,11364,2,2024,1,9,54,146.2,854,15.8,71.25,27.03
6609,11364,2,2024,2,10,59,146.2,842.4,14.3,67.45,28.34
6610,11365,2,2024,1,9,48,19,98.8,2.1,80.88,235.76
6611,11365,2,2024,2,9,48,16.2,83.3,1.7,78.13,270.13
6612,11367,2,2024,1,16,95,491.6,2883.4,30.4,136.11,26.91
6613,11367,2,2024,2,14,85,452.4,2640.7,31.1,130.37,25.18
6614,11368,2,2024,1,13,70,117.6,611.9,8.7,65.2,44.75
6615,11368,2,2024,2,13,70,136.5,716.6,10.2,74.44,43.63
6616,11370,2,2024,1,32,215,284.6,1976.4,9.2,82.6,53.91
6617,11370,2,2024,2,34,212,341.7,2167.2,10.2,89.14,52.32
6618,11376,2,2024,1,6,34,39.9,211.8,6.2,54.62,52.61
6619,11376,2,2024,2,6,36,36.9,208.1,5.8,52.75,54.75
6620,11377,2,2024,1,2,17,47.9,366.3,21.5,90.18,25.11
6621,11377,2,2024,2,2,17,54.9,414.7,24.4,80.48,19.79
6622,11379,2,2024,1,10,50,433.4,2167,43.3,78.25,10.83
6623,11379,2,2024,2,12,60,431.5,2157.5,36,68.52,11.43
6624,11380,2,2024,1,0,38,0,387.3,10.2,76.56,45.07
6625,11380,2,2024,2,0,45,0,394.5,8.8,79.63,54.5
6626,11384,2,2024,1,4,20,57.8,289,14.4,86.71,36
6627,11384,2,2024,2,3,15,32.5,162.5,10.8,69.25,38.35
6628,11388,2,2024,1,3,17,74.9,402.8,23.7,94,23.8
6629,11388,2,2024,2,4,22,65.2,349.8,15.9,100.96,38.1
6630,11389,2,2024,1,17,96,348.8,1998.1,20.8,96.97,27.95
6631,11389,2,2024,2,14,81,248.7,1475.5,18.2,85.26,28.08
6632,11395,2,2024,1,1,6,20.9,112,18.7,23.74,7.63
6633,11395,2,2024,2,1,6,26.9,157.3,26.2,24.71,5.66
6634,11398,2,2024,1,1,5,0.1,0.5,0.1,31.3,1000
6635,11398,2,2024,2,2,10,0.6,3,0.3,23.27,465.4
6636,11401,2,2024,1,42,256,876.7,5372.1,21,99.11,28.34
6637,11401,2,2024,2,47,279,994.6,5929.6,21.3,101.46,28.64
6638,11409,2,2024,1,12,64,116.2,619.1,9.7,49.17,30.5
